timestamp,attack_vector,packets_sent,bytes_sent,active_connections,response_latency_ms,cid_len
2026-03-22T00:12:33.684435436+00:00,both,34891646,1290990902,0,0.000,20
2026-03-22T00:12:34.184010923+00:00,both,35251477,1304304649,0,0.000,20
2026-03-22T00:12:34.683591460+00:00,both,35607708,1317485196,0,0.000,20
2026-03-22T00:12:35.184184875+00:00,both,35963827,1330661599,0,0.000,20
2026-03-22T00:12:35.683785286+00:00,both,36324943,1344022891,0,0.000,20
2026-03-22T00:12:36.184404278+00:00,both,36682828,1357264636,0,0.000,20
2026-03-22T00:12:36.684068213+00:00,both,37056971,1371107927,0,0.000,20
2026-03-22T00:12:37.183656415+00:00,both,37416009,1384392333,0,0.000,20
2026-03-22T00:12:37.684319534+00:00,both,37775347,1397687839,0,0.000,20
2026-03-22T00:12:38.183931537+00:00,both,38132008,1410884296,0,0.000,20
2026-03-22T00:12:38.683546726+00:00,both,38484055,1423910035,0,0.000,20
2026-03-22T00:12:39.184180296+00:00,both,38850724,1437476788,0,0.000,20
2026-03-22T00:12:39.683815880+00:00,both,39209572,1450754164,0,0.000,20
2026-03-22T00:12:40.184401382+00:00,both,39576180,1464318660,0,0.000,20
2026-03-22T00:12:40.684055031+00:00,both,39955648,1478358976,0,0.000,20
2026-03-22T00:12:41.183646383+00:00,both,40335302,1492406174,0,0.000,20
2026-03-22T00:12:41.683569192+00:00,both,40708524,1506215388,0,0.000,20
2026-03-22T00:12:42.184210806+00:00,both,41085047,1520146739,0,0.000,20
2026-03-22T00:12:42.683902145+00:00,both,41444767,1533456379,0,0.000,20
2026-03-22T00:12:43.183583394+00:00,both,41834079,1547860923,0,0.000,20
2026-03-22T00:12:43.684247671+00:00,both,42217861,1562060857,0,0.000,20
2026-03-22T00:12:44.183959546+00:00,both,42596688,1576077456,0,0.000,20
2026-03-22T00:12:44.683651512+00:00,both,42975547,1590095239,0,0.000,20
2026-03-22T00:12:45.184297890+00:00,both,43352918,1604057966,0,0.000,20
2026-03-22T00:12:45.684025816+00:00,both,43738790,1618335230,0,0.000,20
2026-03-22T00:12:46.183708697+00:00,both,44116253,1632301361,0,0.000,20
2026-03-22T00:12:46.684405206+00:00,both,44487486,1646036982,0,0.000,20
2026-03-22T00:12:47.184027220+00:00,both,44864920,1660002040,0,0.000,20
2026-03-22T00:12:47.683555599+00:00,both,45230775,1673538675,0,0.000,20
2026-03-22T00:12:48.184109012+00:00,both,45607478,1687476686,0,0.000,20
2026-03-22T00:12:48.683693717+00:00,both,45988019,1701556703,0,0.000,20
2026-03-22T00:12:49.184249496+00:00,both,46358779,1715274823,0,0.000,20
2026-03-22T00:12:49.683650665+00:00,both,46730406,1729025022,0,0.000,20
2026-03-22T00:12:50.184666338+00:00,both,47095739,1742542343,0,0.000,20
2026-03-22T00:12:50.683777914+00:00,both,47469190,1756360030,0,0.000,20
2026-03-22T00:12:51.183769782+00:00,both,47834254,1769867398,0,0.000,20
2026-03-22T00:12:51.684477567+00:00,both,48209501,1783751537,0,0.000,20
2026-03-22T00:12:52.184554662+00:00,both,48593101,1797944737,0,0.000,20
2026-03-22T00:12:52.684276393+00:00,both,48975380,1812089060,0,0.000,20
2026-03-22T00:12:53.183825726+00:00,both,49361073,1826359701,0,0.000,20
2026-03-22T00:12:53.684341798+00:00,both,49746538,1840621906,0,0.000,20
2026-03-22T00:12:54.184014416+00:00,both,50129144,1854778328,0,0.000,20
2026-03-22T00:12:54.683647934+00:00,both,50509079,1868835923,0,0.000,20
2026-03-22T00:12:55.184264830+00:00,both,50882875,1882666375,0,0.000,20
2026-03-22T00:12:55.683822041+00:00,both,51262562,1896714794,0,0.000,20
2026-03-22T00:12:56.184401990+00:00,both,51642323,1910765951,0,0.000,20
2026-03-22T00:12:56.684026515+00:00,both,52029163,1925079031,0,0.000,20
2026-03-22T00:12:57.183676425+00:00,both,52396942,1938686854,0,0.000,20
2026-03-22T00:12:57.684397630+00:00,both,52737030,1951270110,0,0.000,20
2026-03-22T00:12:58.184198890+00:00,both,53099373,1964676801,0,0.000,20
2026-03-22T00:12:58.683861268+00:00,both,53463019,1978131703,0,0.000,20
2026-03-22T00:12:59.183510475+00:00,both,53832908,1991817596,0,0.000,20
2026-03-22T00:12:59.684181465+00:00,both,54204830,2005578710,0,0.000,20
