timestamp,attack_vector,packets_sent,bytes_sent,active_connections,response_latency_ms,cid_len
2026-03-22T00:09:01.202766449+00:00,raw,17995520,665834240,0,0.000,20
2026-03-22T00:09:01.702348478+00:00,raw,18169046,672254702,0,0.000,20
2026-03-22T00:09:02.202024896+00:00,raw,18349235,678921695,0,0.000,20
2026-03-22T00:09:02.702727031+00:00,raw,18528653,685560161,0,0.000,20
2026-03-22T00:09:03.202426008+00:00,raw,18709688,692258456,0,0.000,20
2026-03-22T00:09:03.702099224+00:00,raw,18889735,698920195,0,0.000,20
2026-03-22T00:09:04.202127915+00:00,raw,19063328,705343136,0,0.000,20
2026-03-22T00:09:04.702819912+00:00,raw,19244187,712034919,0,0.000,20
2026-03-22T00:09:05.202636583+00:00,raw,19422982,718650334,0,0.000,20
2026-03-22T00:09:05.701961124+00:00,raw,19606143,725427291,0,0.000,20
2026-03-22T00:09:06.202369941+00:00,raw,19790281,732240397,0,0.000,20
2026-03-22T00:09:06.702724225+00:00,raw,19971577,738948349,0,0.000,20
2026-03-22T00:09:07.201972364+00:00,raw,20151043,745588591,0,0.000,20
2026-03-22T00:09:07.702213772+00:00,raw,20332871,752316227,0,0.000,20
2026-03-22T00:09:08.201996386+00:00,raw,20514508,759036796,0,0.000,20
2026-03-22T00:09:08.702624760+00:00,raw,20695027,765715999,0,0.000,20
2026-03-22T00:09:09.202019947+00:00,raw,20877121,772453477,0,0.000,20
2026-03-22T00:09:09.702464183+00:00,raw,21054757,779026009,0,0.000,20
2026-03-22T00:09:10.202887594+00:00,raw,21228871,785468227,0,0.000,20
2026-03-22T00:09:10.702147916+00:00,raw,21403037,791912369,0,0.000,20
2026-03-22T00:09:11.202788052+00:00,raw,21582675,798558975,0,0.000,20
2026-03-22T00:09:11.702969569+00:00,raw,21762517,805213129,0,0.000,20
2026-03-22T00:09:12.202396139+00:00,raw,21942015,811854555,0,0.000,20
2026-03-22T00:09:12.701917557+00:00,raw,22122890,818546930,0,0.000,20
2026-03-22T00:09:13.202488752+00:00,raw,22301676,825162012,0,0.000,20
2026-03-22T00:09:13.702040667+00:00,raw,22482975,831870075,0,0.000,20
2026-03-22T00:09:14.202593163+00:00,raw,22660557,838440609,0,0.000,20
2026-03-22T00:09:14.702136262+00:00,raw,22840759,845108083,0,0.000,20
2026-03-22T00:09:15.202661188+00:00,raw,23017835,851659895,0,0.000,20
2026-03-22T00:09:15.702084392+00:00,raw,23199640,858386680,0,0.000,20
2026-03-22T00:09:16.202494017+00:00,raw,23378021,864986777,0,0.000,20
2026-03-22T00:09:16.702814248+00:00,raw,23560014,871720518,0,0.000,20
2026-03-22T00:09:17.202220388+00:00,raw,23735095,878198515,0,0.000,20
2026-03-22T00:09:17.702814185+00:00,raw,23912004,884744148,0,0.000,20
2026-03-22T00:09:18.202213045+00:00,raw,24091579,891388423,0,0.000,20
2026-03-22T00:09:18.702787590+00:00,raw,24266374,897855838,0,0.000,20
2026-03-22T00:09:19.202202957+00:00,raw,24440403,904294911,0,0.000,20
2026-03-22T00:09:19.702704913+00:00,raw,24621372,910990764,0,0.000,20
2026-03-22T00:09:20.202093213+00:00,raw,24800655,917624235,0,0.000,20
2026-03-22T00:09:20.702609146+00:00,raw,24983532,924390684,0,0.000,20
2026-03-22T00:09:21.202243181+00:00,raw,25152535,930643795,0,0.000,20
2026-03-22T00:09:21.702421702+00:00,raw,25320635,936863495,0,0.000,20
2026-03-22T00:09:22.202525757+00:00,raw,25483185,942877845,0,0.000,20
2026-03-22T00:09:22.702492464+00:00,raw,25652009,949124333,0,0.000,20
2026-03-22T00:09:23.202741653+00:00,raw,25821088,955380256,0,0.000,20
2026-03-22T00:09:23.702567029+00:00,raw,25989111,961597107,0,0.000,20
2026-03-22T00:09:24.202875992+00:00,raw,26148744,967503528,0,0.000,20
2026-03-22T00:09:24.702467535+00:00,raw,26314141,973623217,0,0.000,20
2026-03-22T00:09:25.202845171+00:00,raw,26479170,979729290,0,0.000,20
2026-03-22T00:09:25.702532183+00:00,raw,26638799,985635563,0,0.000,20
2026-03-22T00:09:26.202138024+00:00,raw,26803584,991732608,0,0.000,20
2026-03-22T00:09:26.702746644+00:00,raw,26970934,997924558,0,0.000,20
2026-03-22T00:09:27.202346695+00:00,raw,27138468,1004123316,0,0.000,20
2026-03-22T00:09:27.702935316+00:00,raw,27306008,1010322296,0,0.000,20
2026-03-22T00:09:28.202582579+00:00,raw,27472989,1016500593,0,0.000,20
2026-03-22T00:09:28.702178067+00:00,raw,27645994,1022901778,0,0.000,20
2026-03-22T00:09:29.202793964+00:00,raw,27819835,1029333895,0,0.000,20
2026-03-22T00:09:29.702625514+00:00,raw,27819847,1029334339,0,0.000,20
2026-03-22T00:09:30.202280198+00:00,raw,27819847,1029334339,0,0.000,20
