timestamp,attack_vector,packets_sent,bytes_sent,active_connections,response_latency_ms,cid_len
2026-03-21T23:22:00.219454053+00:00,raw,5802626,214697162,0,0.000,20
2026-03-21T23:22:00.721633166+00:00,raw,5853542,216581054,0,0.000,20
2026-03-21T23:22:01.218824332+00:00,raw,5905590,218506830,0,0.000,20
2026-03-21T23:22:01.719064605+00:00,raw,5957918,220442966,0,0.000,20
2026-03-21T23:22:02.218779839+00:00,raw,6007671,222283827,0,0.000,20
2026-03-21T23:22:02.719009551+00:00,raw,6059250,224192250,0,0.000,20
2026-03-21T23:22:03.219373372+00:00,raw,6109665,226057605,0,0.000,20
2026-03-21T23:22:03.718913284+00:00,raw,6161272,227967064,0,0.000,20
2026-03-21T23:22:04.219462997+00:00,raw,6212532,229863684,0,0.000,20
2026-03-21T23:22:04.719135278+00:00,raw,6212532,229863684,0,0.000,20
2026-03-21T23:22:05.219146249+00:00,raw,6212532,229863684,0,0.000,20
